408,20231128,5,5,11,3,135.0
409,20231209,4,5,12,5,225.0
410,20250224,1,11,8,4,112.0
411,20220908,3,15,8,2,16.0
412,20220718,1,10,13,5,225.0
413,20240506,2,6,11,5,425.0
414,20231003,2,6,16,5,425.0
415,20240814,4,10,16,1,45.0
416,20220704,4,17,15,2,56.0
417,20230317,5,12,2,1,25.0
418,20230731,4,16,10,5,40.0
419,20220117,1,14,5,3,54.0
420,20240120,4,12,2,4,100.0
421,20220415,5,18,7,3,72.0
422,20250207,3,3,13,5,160.0
423,20240711,5,9,20,5,210.0
424,20220901,2,4,13,3,126.0
425,20231126,5,12,5,2,50.0
426,20250518,5,13,17,1,22.0
427,20220403,1,5,11,4,180.0
428,20241129,4,5,20,5,225.0
429,20221014,3,11,6,4,112.0
430,20250616,3,11,17,5,140.0
431,20241226,4,10,16,1,45.0
432,20240125,3,4,14,5,210.0
433,20230923,1,16,9,5,40.0
434,20250328,2,2,19,4,88.0
435,20221216,5,13,5,2,44.0
436,20220306,5,4,7,1,42.0
437,20240622,3,14,5,4,72.0
438,20251115,2,14,17,5,90.0
439,20240823,1,5,17,2,90.0
440,20250222,3,16,17,4,32.0
441,20231005,2,15,18,3,24.0
442,20250123,3,9,20,4,168.0
443,20230129,2,9,18,3,126.0
444,20230406,3,10,7,4,180.0
445,20231012,4,12,18,3,75.0
446,20230813,1,18,13,4,96.0
447,20231208,2,10,2,3,135.0
448,20220611,3,15,9,4,32.0
449,20230315,2,18,9,5,120.0
450,20251126,3,5,4,5,225.0
451,20250416,2,8,2,5,175.0
452,20230408,2,2,4,4,88.0
453,20231108,4,4,5,1,42.0
454,20250201,2,14,16,4,72.0
455,20250825,2,10,11,3,135.0
456,20250815,1,3,19,2,64.0
457,20241231,1,6,14,2,170.0
458,20220316,4,16,6,3,24.0
459,20220318,1,10,19,5,225.0
460,20220808,3,10,15,5,225.0
461,20241209,4,5,17,4,180.0
462,20230713,2,4,11,2,84.0
463,20240728,3,6,1,3,255.0
464,20230828,5,7,6,5,340.0
465,20250801,4,14,17,3,54.0
466,20220627,4,4,6,2,84.0
467,20240904,3,8,1,3,105.0
468,20240225,2,15,9,3,24.0
469,20230911,5,1,9,3,54.0
470,20251119,2,2,4,4,88.0
471,20230921,2,13,17,3,66.0
472,20251114,1,10,12,5,225.0
473,20230329,2,5,16,2,90.0
474,20240720,5,12,14,5,125.0
475,20240822,5,7,8,5,340.0
476,20220617,5,15,17,3,24.0
477,20220609,5,4,2,5,210.0
478,20241101,2,18,5,2,48.0
479,20231103,5,15,4,2,16.0
480,20250409,4,3,17,4,128.0
481,20220424,4,5,17,4,180.0
482,20240724,5,2,18,4,88.0
483,20251009,3,1,13,3,54.0
484,20220107,2,3,2,4,128.0
485,20231207,1,18,2,1,24.0
486,20240824,1,10,14,2,90.0
487,20221005,4,12,13,4,100.0
488,20240213,4,3,18,2,64.0
489,20250831,3,4,6,5,210.0
490,20240315,5,5,8,1,45.0
491,20220216,3,15,18,4,32.0
492,20241225,4,8,8,4,140.0
493,20231210,2,9,7,1,42.0
494,20220307,4,1,8,2,36.0
495,20220518,1,2,15,5,110.0
496,20251008,1,8,2,4,140.0
497,20240617,2,18,7,1,24.0
498,20221014,5,10,8,5,225.0
499,20231016,5,11,8,3,84.0
500,20221021,5,8,14,3,105.0
501,20230718,1,18,19,2,48.0
502,20250706,4,18,16,1,24.0
503,20231207,4,17,11,4,112.0
504,20240416,2,10,13,2,90.0
505,20250106,4,8,8,3,105.0
506,20251220,2,15,2,5,40.0
507,20240425,4,18,17,2,48.0
508,20240306,2,9,7,3,126.0
509,20250817,1,15,12,1,8.0
510,20250101,2,2,9,4,88.0
511,20251011,5,2,3,2,44.0
512,20250418,5,7,16,2,136.0
513,20231113,3,1,7,2,36.0
514,20220829,4,8,20,2,70.0
515,20240323,2,18,11,3,72.0
516,20240219,4,18,12,3,72.0
517,20230620,3,17,16,4,112.0
518,20220721,4,11,7,3,84.0
519,20231003,4,2,19,2,44.0
520,20221026,1,9,18,5,210.0
521,20250401,4,10,5,2,90.0
522,20231107,2,13,19,2,44.0
523,20241019,5,11,9,4,112.0
524,20250807,4,15,6,3,24.0
525,20221213,2,18,16,2,48.0
526,20250115,1,17,2,1,28.0
527,20250930,1,1,14,2,36.0
528,20250715,2,3,5,1,32.0
529,20230324,5,15,12,1,8.0
530,20250619,5,16,16,1,8.0
531,20220114,5,18,14,1,24.0
532,20220204,5,9,18,3,126.0
533,20220205,5,14,6,1,18.0
534,20220717,5,5,8,2,90.0
535,20250623,5,9,12,3,126.0
536,20240323,1,12,13,4,100.0
537,20250303,2,8,10,1,35.0
538,20250831,1,3,13,4,128.0
539,20240212,5,16,2,1,8.0
540,20251210,2,3,16,4,128.0
541,20250813,3,4,17,1,42.0
542,20230416,2,16,9,1,8.0
543,20220602,3,18,19,1,24.0
544,20230103,3,1,7,5,90.0
545,20221023,4,3,10,2,64.0
546,20250228,2,13,18,3,66.0
547,20240226,2,3,17,3,96.0
548,20220420,1,14,8,1,18.0
549,20231129,5,13,11,1,22.0
550,20250722,3,15,16,2,16.0
551,20231230,5,13,14,2,44.0
552,20251024,5,13,3,5,110.0
553,20230828,2,3,3,3,96.0
554,20221112,4,5,13,3,135.0
555,20240109,1,3,1,3,96.0
556,20240629,3,9,4,2,84.0
557,20220628,2,14,15,5,90.0
558,20250210,5,14,4,1,18.0
559,20220703,3,18,3,5,120.0
560,20250509,3,13,1,3,66.0
561,20240427,4,3,18,2,64.0
562,20250317,5,6,13,2,170.0
563,20221012,3,10,9,4,180.0
564,20221026,1,6,14,3,255.0
565,20240512,3,16,3,3,24.0
566,20230531,2,16,20,5,40.0
567,20230205,4,4,5,3,126.0
568,20220114,4,11,20,4,112.0
569,20231106,4,11,14,5,140.0
570,20221006,3,11,20,2,56.0
571,20240908,3,6,13,3,255.0
572,20230820,4,8,11,4,140.0
573,20230729,4,12,4,5,125.0
574,20230214,5,18,6,5,120.0
575,20220225,4,7,15,3,204.0
576,20251119,1,14,16,2,36.0
577,20250721,3,8,9,2,70.0
578,20240516,4,3,15,5,160.0
579,20240908,5,13,18,5,110.0
580,20251117,4,18,2,3,72.0
581,20251207,5,3,4,2,64.0
582,20250908,3,6,20,1,85.0
583,20250227,4,11,14,1,28.0
584,20220122,1,9,8,5,210.0
585,20241128,5,8,15,3,105.0
586,20240312,4,17,5,3,84.0
587,20220220,4,4,10,4,168.0
588,20220625,1,5,12,3,135.0
589,20231204,4,7,17,4,272.0
590,20231215,4,4,15,4,168.0
591,20231016,1,10,2,1,45.0
592,20220216,3,4,6,2,84.0
593,20241122,2,18,6,3,72.0
594,20250220,4,15,8,4,32.0
595,20250713,2,6,14,4,340.0
596,20220301,5,7,15,5,340.0
597,20240529,4,1,7,2,36.0
598,20230725,1,4,18,2,84.0
599,20240120,3,7,15,1,68.0
600,20230622,4,17,11,5,140.0
601,20240306,5,13,19,1,22.0
602,20231214,3,15,20,2,16.0
603,20251011,3,3,5,3,96.0
604,20220830,2,10,4,2,90.0
605,20240204,2,17,13,4,112.0
606,20250506,2,13,14,2,44.0
607,20240923,5,6,18,2,170.0
608,20240929,3,5,6,3,135.0
609,20240712,5,2,12,1,22.0
610,20240919,2,7,13,5,340.0
611,20241101,4,14,16,4,72.0
612,20251225,4,16,6,1,8.0
613,20250303,1,8,10,1,35.0
614,20230717,2,18,10,2,48.0
615,20240725,5,16,18,5,40.0
616,20220820,5,4,9,5,210.0
617,20240122,5,2,15,5,110.0
618,20230324,4,4,8,3,126.0
619,20220308,4,9,12,1,42.0
620,20240618,1,8,7,5,175.0
621,20251112,3,14,6,5,90.0
622,20221013,2,7,2,5,340.0
623,20231220,5,9,20,5,210.0
624,20221211,3,10,10,5,225.0
625,20230702,5,4,5,4,168.0
626,20220502,3,5,5,2,90.0
627,20221027,3,8,13,4,140.0
628,20221019,5,9,14,4,168.0
629,20240714,1,3,13,5,160.0
630,20230724,3,15,16,3,24.0
631,20250406,1,3,15,3,96.0
632,20220510,5,13,7,4,88.0
633,20230310,4,9,11,3,126.0
634,20231123,5,5,19,4,180.0
635,20231205,1,2,4,4,88.0
636,20220203,1,6,15,4,340.0
637,20220102,4,7,5,3,204.0
638,20221122,3,3,12,3,96.0
639,20220618,3,6,2,4,340.0
640,20250705,3,8,14,1,35.0
641,20251212,1,1,7,4,72.0
642,20220609,2,8,17,4,140.0
643,20220120,1,11,4,4,112.0
644,20251122,2,16,3,2,16.0
645,20240224,1,4,4,3,126.0
646,20240123,3,5,13,2,90.0
647,20250806,2,3,17,5,160.0
648,20220118,5,6,15,3,255.0
649,20230313,2,14,20,4,72.0
650,20230321,1,4,5,1,42.0
651,20250422,4,12,14,3,75.0
652,20221014,2,9,3,2,84.0
653,20250207,5,10,1,3,135.0
654,20230225,5,17,7,4,112.0
655,20230829,1,8,16,4,140.0
656,20220819,2,16,20,1,8.0
657,20241217,1,12,11,2,50.0
658,20240303,5,14,12,5,90.0
659,20251030,2,16,3,1,8.0
660,20250417,1,1,9,2,36.0
661,20220323,1,13,17,3,66.0
662,20250711,5,14,14,4,72.0
663,20220618,5,18,20,2,48.0
664,20230723,1,10,3,5,225.0
665,20230221,2,18,11,4,96.0
666,20250416,1,10,14,2,90.0
667,20220429,2,3,14,1,32.0
668,20240717,5,2,10,2,44.0
669,20220902,1,5,1,2,90.0
670,20241013,3,17,17,3,84.0
671,20221208,3,5,9,1,45.0
672,20220302,3,14,9,5,90.0
673,20220511,3,3,16,4,128.0
674,20241112,3,2,16,5,110.0
675,20221208,3,6,9,1,85.0
676,20250321,1,8,17,1,35.0
677,20220401,1,8,2,4,140.0
678,20240116,4,5,6,1,45.0
679,20250206,4,8,11,2,70.0
680,20240502,3,9,3,5,210.0
681,20240203,1,17,2,2,56.0
682,20230403,5,2,13,1,22.0
683,20240810,3,10,11,1,45.0
684,20250206,4,1,12,2,36.0
685,20230821,5,10,20,2,90.0
686,20240808,3,16,7,5,40.0
687,20230518,2,1,14,1,18.0
688,20230423,5,12,1,3,75.0
689,20220103,4,10,4,2,90.0
690,20241221,2,14,16,1,18.0
691,20221019,3,3,2,2,64.0
692,20241130,4,12,15,1,25.0
693,20250404,1,17,5,4,112.0
694,20220603,5,2,14,2,44.0
695,20230430,3,9,11,4,168.0
696,20251206,3,11,15,3,84.0
697,20230424,1,7,5,5,340.0
698,20220812,2,4,6,4,168.0
699,20240812,3,14,4,5,90.0
700,20240104,2,15,10,4,32.0
701,20230627,1,3,6,3,96.0
702,20251214,5,2,7,3,66.0
703,20221031,1,8,12,4,140.0
704,20241117,1,10,9,2,90.0
705,20220305,4,15,18,5,40.0
706,20230527,1,15,4,2,16.0
707,20220906,1,2,8,2,44.0
708,20230210,4,12,3,5,125.0
709,20250415,3,3,1,1,32.0
710,20230209,4,5,3,3,135.0
711,20220908,1,15,2,2,16.0
712,20250321,4,13,16,1,22.0
713,20240223,4,6,12,2,170.0
714,20230119,3,9,15,2,84.0
715,20220312,5,8,10,4,140.0
716,20240423,5,16,2,1,8.0
717,20230727,4,5,14,2,90.0
718,20250809,5,8,18,1,35.0
719,20240223,3,16,18,4,32.0
720,20231206,5,17,11,4,112.0
721,20230708,2,1,11,5,90.0
722,20230325,1,9,2,4,168.0
723,20241220,3,8,6,1,35.0
724,20230523,2,9,18,1,42.0
725,20230326,5,13,12,2,44.0
726,20221227,2,11,12,5,140.0
727,20220227,3,5,19,2,90.0
728,20241005,5,10,6,4,180.0
729,20220319,1,2,8,5,110.0
730,20230325,1,17,16,1,28.0
731,20231111,5,7,5,3,204.0
732,20221230,3,2,1,2,44.0
733,20250416,2,4,17,3,126.0
734,20220529,3,13,19,1,22.0
735,20231121,3,11,5,2,56.0
736,20240613,4,11,6,5,140.0
737,20251121,5,12,8,5,125.0
738,20221226,4,10,10,2,90.0
739,20221230,1,13,19,1,22.0
740,20230108,5,11,20,2,56.0
741,20250802,5,4,16,2,84.0
742,20231110,1,8,12,3,105.0
743,20221210,1,11,15,1,28.0
744,20230628,2,8,3,3,105.0
745,20230610,1,1,2,4,72.0
746,20240616,4,6,14,4,340.0
747,20240215,3,18,13,1,24.0
748,20240908,5,8,6,4,140.0
749,20220531,1,10,1,3,135.0
750,20230619,1,3,11,2,64.0
751,20240208,2,3,18,1,32.0
752,20231124,5,16,1,4,32.0
753,20250831,2,14,6,1,18.0
754,20220727,3,7,7,4,272.0
755,20251128,5,18,9,3,72.0
756,20230902,2,4,2,4,168.0
757,20250316,5,16,5,1,8.0
758,20240109,1,14,3,3,54.0
759,20250917,5,16,7,1,8.0
760,20220222,2,6,10,1,85.0
761,20240827,1,10,13,4,180.0
762,20240928,3,3,18,4,128.0
763,20230114,3,13,12,2,44.0
764,20240701,1,9,15,4,168.0
765,20230624,2,9,19,1,42.0
766,20221106,1,3,12,5,160.0
767,20240427,5,8,18,1,35.0
768,20240303,5,14,18,4,72.0
769,20250318,2,16,10,1,8.0
770,20240319,1,17,19,5,140.0
771,20250316,5,5,4,4,180.0
772,20221221,2,7,7,2,136.0
773,20220329,4,3,14,2,64.0
774,20250708,2,9,11,1,42.0
775,20220628,4,18,13,5,120.0
776,20231030,3,17,15,1,28.0
777,20251205,5,17,14,1,28.0
